video_link,duration,title,views,likes,comments,date,month,year,date_month_year,day
https://www.youtube.com//watch?v=796LfXwzIUk,21,Joseph Nye on global power shifts,224814,2400,202,27,10,2010,27/10/2010,Wed
https://www.youtube.com//watch?v=zjPtuhEJQb4,3,"""(Nothing But) Flowers"" | David Byrne",154510,1400,150,22,10,2010,22/10/2010,Fri
https://www.youtube.com//watch?v=XzNLfw5lS4A,12,Patrick Chappatte: The power of cartoons,60886,681,87,21,10,2010,21/10/2010,Thu
https://www.youtube.com//watch?v=fddYApFEWfY,5,Dianna Cohen: Tough truths about plastic pollution,94930,731,211,20,10,2010,20/10/2010,Wed
https://www.youtube.com//watch?v=bkeBjP_9ZR4,15,Heribert Watzke: The brain in your gut,220223,1900,195,19,10,2010,19/10/2010,Tue
https://www.youtube.com//watch?v=Cqj0sgrNL10,18,"Jessica Jackley: Poverty, money -- and love",154518,1700,322,18,10,2010,18/10/2010,Mon
https://www.youtube.com//watch?v=3gSSNHO1dDs,21,Ze Frank's web playroom,505766,12000,748,15,10,2010,15/10/2010,Fri
https://www.youtube.com//watch?v=3GBrJiSMFu0,20,Natalie Jeremijenko: Let's teach fish to text! and other outlandish ideas,27763,335,65,14,10,2010,14/10/2010,Thu
https://www.youtube.com//watch?v=b98Iw_AeGQg,11,Peter Haas: Haiti's disaster of engineering,21638,219,60,14,10,2010,14/10/2010,Thu
https://www.youtube.com//watch?v=GlUS6KE67Vs,17,Melinda French Gates: What nonprofits can learn from Coca-Cola,301146,2300,445,13,10,2010,13/10/2010,Wed
https://www.youtube.com//watch?v=AIfwFLDXFyQ,18,Stefano Mancuso: The roots of plant intelligence,91314,1200,186,13,10,2010,13/10/2010,Wed
https://www.youtube.com//watch?v=PKbet4RdSo4,6,Stacey Kramer: The best gift I ever survived,193723,1400,325,8,10,2010,8/10/2010,Fri
https://www.youtube.com//watch?v=OT9poH_D2Iw,16,Hans Rosling: The good news of the decade?,161619,2300,221,7,10,2010,7/10/2010,Thu
https://www.youtube.com//watch?v=ufJ7sOtuFd0,20,Barbara Block: Tagging tuna in the deep ocean,23892,223,54,6,10,2010,6/10/2010,Wed
https://www.youtube.com//watch?v=NZsp_EdO2Xk,24,Tim Jackson: An economic reality check,208748,1800,316,6,10,2010,6/10/2010,Wed
https://www.youtube.com//watch?v=EL9TBKSdHXU,14,Mechai Viravaidya: How Mr. Condom made Thailand a better place,85224,1100,204,30,9,2010,30/9/2010,Thu
https://www.youtube.com//watch?v=Jc2F3-nawnI,14,Inge Missmahl brings peace to the minds of Afghanistan,22902,222,47,29,9,2010,29/9/2010,Wed
https://www.youtube.com//watch?v=HA7GwKXfJB0,22,Sebastian Seung: I am my connectome,205078,3000,255,29,9,2010,29/9/2010,Wed
https://www.youtube.com//watch?v=OrAo8oBBFIo,5,Gary Wolf: The quantified self,63446,332,107,27,9,2010,27/9/2010,Mon
https://www.youtube.com//watch?v=ELgvDMTKyBE,7,Julian Treasure: Shh! Sound health in 8 steps,120165,1300,184,24,9,2010,24/9/2010,Fri
https://www.youtube.com//watch?v=QuI-7J59_Yw,5,Fabian Hemmert: The shape-shifting future of the mobile phone,57502,607,213,23,9,2010,23/9/2010,Thu
https://www.youtube.com//watch?v=I9tB6Q5bmcQ,22,Mitchell Besser: Mothers helping mothers fight HIV,16959,133,28,24,9,2010,24/9/2010,Fri
https://www.youtube.com//watch?v=1fZ4XOnnh1c,10,Annie Lennox: Why I am an HIV/AIDS activist,36320,345,78,23,9,2010,23/9/2010,Thu
https://www.youtube.com//watch?v=0af00UcTO-c,18,Where good ideas come from | Steven Johnson,1548062,11000,396,21,9,2010,21/9/2010,Tue
https://www.youtube.com//watch?v=BRETz2F-heQ,9,Christien Meindertsma: How pig parts make the world turn,163864,1200,225,20,9,2010,20/9/2010,Mon
https://www.youtube.com//watch?v=bdEF9WEiO5g,9,Caroline Phillips: Hurdy-gurdy for beginners,274651,2500,343,17,9,2010,17/9/2010,Fri
https://www.youtube.com//watch?v=L-dPxGLesE4,18,Nicholas Christakis: How social networks predict epidemics,87603,818,148,16,9,2010,16/9/2010,Thu
https://www.youtube.com//watch?v=-Z-vyLHi2us,4,Our natural sleep cycle | Jessa Gamble,578036,3500,345,15,9,2010,15/9/2010,Wed
https://www.youtube.com//watch?v=X6Zo53M0lcY,22,Chris Anderson: How YouTube is driving innovation,234918,1400,236,14,9,2010,14/9/2010,Tue
https://www.youtube.com//watch?v=evfgbVjb688,19,Rob Dunbar: The threat of ocean acidification,96600,920,318,13,9,2010,13/9/2010,Mon
https://www.youtube.com//watch?v=py1RrSdVt5A,13,Ben Cameron: The true power of the performing arts,73639,574,108,10,9,2010,10/9/2010,Fri
https://www.youtube.com//watch?v=g2J6YOiLNr4,25,Carne Ross: An independent diplomat,34418,390,63,9,9,2010,9/9/2010,Thu
https://www.youtube.com//watch?v=rAA8mMQi0is,17,Alwar Balasubramaniam: Art of substance and absence,26276,166,43,8,9,2010,8/9/2010,Wed
https://www.youtube.com//watch?v=dk60sYrU2RU,17,New experiments in self-teaching | Sugata Mitra,935509,11000,704,7,9,2010,7/9/2010,Tue
https://www.youtube.com//watch?v=Oa82WNk0mis,14,Rachel Sussman: The world's oldest living things,142530,1400,197,3,9,2010,3/9/2010,Fri
https://www.youtube.com//watch?v=NHopJHSlVo4,4,Keep your goals to yourself | Derek Sivers,1580872,26000,777,2,9,2010,2/9/2010,Thu
https://www.youtube.com//watch?v=OkKhI6-t40w,26,His Holiness the Karmapa: The technology of the heart,178622,1600,464,1,9,2010,1/9/2010,Wed
https://www.youtube.com//watch?v=RgqtrlixYR4,19,Let the environment guide our development | Johan Rockstrom,328034,3500,224,31,8,2010,31/8/2010,Tue
https://www.youtube.com//watch?v=M1o3FS0awtk,17,Nic Marks: The Happy Planet Index,230946,2300,260,30,8,2010,30/8/2010,Mon
https://www.youtube.com//watch?v=8cwW_S29faQ,8,Dan Cobley: What physics taught me about marketing,177740,1100,141,27,8,2010,27/8/2010,Fri
https://www.youtube.com//watch?v=X-85KAYKOT4,18,Lisa Margonelli: The political chemistry of oil,18668,268,114,26,8,2010,26/8/2010,Thu
https://www.youtube.com//watch?v=WF6-De4U-vE,17,Jim Toomey: Learning from Sherman the shark,33349,266,42,25,8,2010,25/8/2010,Wed
https://www.youtube.com//watch?v=__zRf_JTNW4,13,Lee Hotz: Inside an Antarctic time machine,27131,344,97,25,8,2010,25/8/2010,Wed
https://www.youtube.com//watch?v=pLqjQ55tz-U,21,The beauty of data visualization | David McCandless,366435,2600,158,23,8,2010,23/8/2010,Mon
https://www.youtube.com//watch?v=Yn9fTc_WMbo,15,Seth Priebatsch: Building the game layer on top of the world,102387,1000,179,20,8,2010,20/8/2010,Fri
https://www.youtube.com//watch?v=RmXiItk49Gw,10,Did you hear the one about the Iranian-American? | Maz Jobrani,4287968,41000,1732,19,8,2010,19/8/2010,Thu
https://www.youtube.com//watch?v=GqnJFm1C-3c,9,Jamil Abu-Wardeh: The Axis of Evil Middle East Comedy Tour,459751,2000,180,19,8,2010,19/8/2010,Thu
https://www.youtube.com//watch?v=Uieh3RfkCng,14,"Peter Molyneux demos Milo, the virtual boy",152451,648,420,18,8,2010,18/8/2010,Wed
https://www.youtube.com//watch?v=hFgPtuzgw4o,18,Sheryl WuDunn: Our century's greatest injustice,167299,1800,547,17,8,2010,17/8/2010,Tue
https://www.youtube.com//watch?v=jcp5vvxtEaU,23,Jason Clay: How big brands can help save biodiversity,61932,591,91,16,8,2010,16/8/2010,Mon
https://www.youtube.com//watch?v=QISHX5UKky0,10,Lewis Pugh's mind-shifting Mt. Everest swim,139080,989,125,30,7,2010,30/7/2010,Fri
https://www.youtube.com//watch?v=DUd8XA-5HEk,20,Laurie Santos: How monkeys mirror human irrationality,182547,2600,296,29,7,2010,29/7/2010,Thu
https://www.youtube.com//watch?v=b0_VSkoZvaE,24,John Delaney: Wiring an interactive ocean,25223,245,59,29,7,2010,29/7/2010,Thu
https://www.youtube.com//watch?v=lDq9-QxvsNU,27,Sheena Iyengar: The art of choosing,657116,6500,604,26,7,2010,26/7/2010,Mon
https://www.youtube.com//watch?v=DL0_gcP15Ts,10,Kevin Stone: The bio-future of joint replacement,97780,756,115,23,7,2010,23/7/2010,Fri
https://www.youtube.com//watch?v=fVhggGSjXVg,14,A headset that reads your brainwaves | Tan Le,367170,2700,662,22,7,2010,22/7/2010,Thu
https://www.youtube.com//watch?v=_K095wuE_eE,21,Naif Al-Mutawa: Superheroes inspired by Islam,132608,1400,551,20,7,2010,20/7/2010,Tue
https://www.youtube.com//watch?v=HNOnvp5t7Do,19,Julian Assange: Why the world needs WikiLeaks,623699,14000,1760,19,7,2010,19/7/2010,Mon
https://www.youtube.com//watch?v=Zq7QPnqLoUk,20,The politics of fiction | Elif Shafak,367427,6800,373,19,7,2010,19/7/2010,Mon
https://www.youtube.com//watch?v=OLHh9E5ilZ4,16,When ideas have sex | Matt Ridley,363342,3700,256,19,7,2010,19/7/2010,Mon
https://www.youtube.com//watch?v=7gouSXt2zE4,20,"Carl Safina: The oil spill's unseen culprits, victims",80986,1000,166,13,7,2010,13/7/2010,Tue
https://www.youtube.com//watch?v=1BS-XUntiLg,5,Nalini Nadkarni: Life science in prison,25110,301,144,9,7,2010,9/7/2010,Fri
https://www.youtube.com//watch?v=Z7CtKDNf2RI,10,Ellen Gustafson: Obesity + hunger = 1 global food issue,54072,504,204,7,7,2010,7/7/2010,Wed
https://www.youtube.com//watch?v=ay8OMOsf6AQ,21,Benoit Mandelbrot: Fractals and the art of roughness,378923,6200,389,6,7,2010,6/7/2010,Tue
https://www.youtube.com//watch?v=Rw9s0ivfn3w,5,"Mitchell Joachim: Don't build your home, grow it!",75795,695,232,2,7,2010,2/7/2010,Fri
https://www.youtube.com//watch?v=8agz9FcDcPk,7,Carter Emmart demos a 3D atlas of the universe,131857,1400,203,1,7,2010,1/7/2010,Thu
https://www.youtube.com//watch?v=ooAIIeo4AJQ,16,Stephen Palumbi: Following the mercury trail,42427,393,37,30,6,2010,30/6/2010,Wed
https://www.youtube.com//watch?v=J_uTsrxfYWQ,20,Ellen Dunham-Jones: Retrofitting suburbia,40363,405,67,30,6,2010,30/6/2010,Wed
https://www.youtube.com//watch?v=KElS5nZD5yc,6,LEGO for grownups | Hillel Cooperman,154175,891,165,26,6,2010,26/6/2010,Sat
https://www.youtube.com//watch?v=dBxvZwJZgdM,10,Aditi Shankardass: A second opinion on learning disorders,59586,838,100,24,6,2010,24/6/2010,Thu
https://www.youtube.com//watch?v=6X-8TA4RBog,19,Charles Leadbeater: Education innovation in the slums,81958,595,56,23,6,2010,23/6/2010,Wed
https://www.youtube.com//watch?v=MkS-u32xfGc,19,Marian Bantjes: Intricate beauty by design,43806,508,131,22,6,2010,22/6/2010,Tue
https://www.youtube.com//watch?v=UROCz70tlMY,22,Chip Conley: Measuring what makes life worthwhile,164469,1400,175,21,6,2010,21/6/2010,Mon
https://www.youtube.com//watch?v=hZ-5swhJHUk,20,Ananda Shankar Jayant fights cancer with dance,29130,187,34,18,6,2010,18/6/2010,Fri
https://www.youtube.com//watch?v=nx3GuO41Jyg,22,Cameron Herold: Let's raise kids to be entrepreneurs,229647,2500,351,17,6,2010,17/6/2010,Thu
https://www.youtube.com//watch?v=mKe3QKcta-8,22,Peter Tyack: The intriguing sound of marine mammals,30793,371,54,16,6,2010,16/6/2010,Wed
https://www.youtube.com//watch?v=UoX-YihV_ew,6,Margaret Stewart: How YouTube thinks about copyright,114798,1000,402,15,6,2010,15/6/2010,Tue
https://www.youtube.com//watch?v=b_6-iVz1R0o,19,The pattern behind self-deception | Michael Shermer,710913,8700,856,14,6,2010,14/6/2010,Mon
https://www.youtube.com//watch?v=Se8kcnU-uZw,16,How architecture helped music evolve | David Byrne,476179,4300,238,11,6,2010,11/6/2010,Fri
https://www.youtube.com//watch?v=UK8ccWSZkic,25,Debate: Does the world need nuclear energy?,451221,4000,2211,10,6,2010,10/6/2010,Thu
https://www.youtube.com//watch?v=dkLcwHmnPV4,17,Rory Sutherland: Sweat the small stuff,178264,2200,186,9,6,2010,9/6/2010,Wed
https://www.youtube.com//watch?v=hoF4FHCbHwU,20,John Kasaona: How poachers became caretakers,27793,378,43,8,6,2010,8/6/2010,Tue
https://www.youtube.com//watch?v=hPsUXhXgWmI,22,Michael Sandel: The lost art of democratic debate,469832,9200,446,8,6,2010,8/6/2010,Tue
https://www.youtube.com//watch?v=-A-Tv5bIqNI,12,Adam Sadowsky engineers a viral music video,80362,978,98,4,6,2010,4/6/2010,Fri
https://www.youtube.com//watch?v=HdwOlk6HIVc,17,Why we need the explorers | Brian Cox,419569,6700,564,4,6,2010,4/6/2010,Fri
https://www.youtube.com//watch?v=a_1UEAGCo30,11,"The case for anonymity online | Christopher ""moot"" Poole",467218,9100,1372,3,6,2010,3/6/2010,Thu
https://www.youtube.com//watch?v=0HEXx3-P8kk,20,Brian Skerry reveals ocean's glory -- and horror,151040,1500,163,3,6,2010,3/6/2010,Thu
https://www.youtube.com//watch?v=b6YTQJVzwlI,16,Pointing to the future of UI | John Underkoffler,432600,2300,353,1,6,2010,1/6/2010,Tue
https://www.youtube.com//watch?v=xyf_0SMAsFA,23,Lawrence Lessig: Re-examining the remix,28640,407,100,1,6,2010,1/6/2010,Tue
https://www.youtube.com//watch?v=nE-k6_teXg4,23,"Sophie Hunger plays songs of secrets, city lights",238352,1200,167,28,5,2010,28/5/2010,Fri
https://www.youtube.com//watch?v=nncPtxLCPrE,21,Seth Berkley: HIV and flu -- the vaccine strategy,48449,471,219,27,5,2010,27/5/2010,Thu
https://www.youtube.com//watch?v=aoGJP02CtPA,8,Sharmeen Obaid Chinoy: Inside a school for suicide bombers,192256,1400,474,26,5,2010,26/5/2010,Wed
https://www.youtube.com//watch?v=zL2FOrx41N0,16,Johanna Blakely: Lessons from fashion's free culture,197981,1900,202,25,5,2010,25/5/2010,Tue
https://www.youtube.com//watch?v=r9LelXa3U_I,21,Bring on the learning revolution! | Sir Ken Robinson,1524200,17000,1040,24,5,2010,24/5/2010,Mon
https://www.youtube.com//watch?v=QHIocNOHd7A,18,"Craig Venter unveils ""synthetic life""",227730,3000,1311,21,5,2010,21/5/2010,Fri
https://www.youtube.com//watch?v=GGScU5ESei4,7,Richard Sears: Planning for the end of oil,51257,605,208,20,5,2010,20/5/2010,Thu
https://www.youtube.com//watch?v=5aLiFw8C_EA,15,Dee Boersma: Pay attention to penguins,20242,227,51,19,5,2010,19/5/2010,Wed
https://www.youtube.com//watch?v=k7sKMj85hDw,8,Why I'm a weekday vegetarian | Graham Hill,247844,1500,388,18,5,2010,18/5/2010,Tue
https://www.youtube.com//watch?v=B9bDZ5-zPtY,24,Can we eat to starve cancer? | William Li,1215465,17000,1400,17,5,2010,17/5/2010,Mon
https://www.youtube.com//watch?v=Ysxz5Ug70G0,9,"Julia Sweeney has ""The Talk""",240603,2500,169,14,5,2010,14/5/2010,Fri
https://www.youtube.com//watch?v=NWUFjb8w9Ps,16,Math class needs a makeover | Dan Meyer,346194,3600,253,13,5,2010,13/5/2010,Thu
https://www.youtube.com//watch?v=6ul2TSvUDog,20,Enric Sala: Glimpses of a pristine ocean,31122,405,48,12,5,2010,12/5/2010,Wed
https://www.youtube.com//watch?v=kcwBH_Uevxo,16,Nathan Myhrvold: Could this laser zap malaria?,98726,974,149,11,5,2010,11/5/2010,Tue
https://www.youtube.com//watch?v=2U-tOghblfE,19,Nicholas Christakis: The hidden influence of social networks,376566,3500,279,10,5,2010,10/5/2010,Mon
https://www.youtube.com//watch?v=ZrSvWuqLui8,6,"Eddi Reader sings ""Kiteflyer's Hill""",27478,260,47,10,5,2010,10/5/2010,Mon
https://www.youtube.com//watch?v=FWltKRx06i0,5,"Thomas Dolby: ""Love Is a Loaded Pistol""",77074,444,90,7,5,2010,7/5/2010,Fri
https://www.youtube.com//watch?v=JHk9YVjhk7c,23,Anil Gupta: India's hidden hotbeds of invention,196959,1700,87,6,5,2010,6/5/2010,Thu
https://www.youtube.com//watch?v=u0VHC1-DO_8,18,Jeremy Jackson: How we wrecked the ocean,69297,917,146,5,5,2010,5/5/2010,Wed
https://www.youtube.com//watch?v=qp0HIF3SfI4,18,How great leaders inspire action | Simon Sinek,15845548,214000,4179,4,5,2010,4/5/2010,Tue
https://www.youtube.com//watch?v=0zvrGiPkVcs,17,Esther Duflo: Social experiments to fight poverty,396144,7500,339,4,5,2010,4/5/2010,Tue
https://www.youtube.com//watch?v=1Totz8aa2Gg,6,"Lies, damned lies and statistics (about TEDTalks)",289549,3800,190,30,4,2010,30/4/2010,Fri
https://www.youtube.com//watch?v=whjLZogf9e0,19,George Whitesides: Toward a science of simplicity,46567,556,74,29,4,2010,29/4/2010,Thu
https://www.youtube.com//watch?v=dXqPaHQp4Xw,17,Roz Savage: Why I'm rowing across the Pacific,44410,568,70,28,4,2010,28/4/2010,Wed
https://www.youtube.com//watch?v=60P7717-XOQ,20,Computing a theory of everything | Stephen Wolfram,550221,10000,804,27,4,2010,27/4/2010,Tue
https://www.youtube.com//watch?v=rWhLSORCwW0,6,Omar Ahmad: Political change with pen and paper,37551,553,82,23,4,2010,23/4/2010,Fri
https://www.youtube.com//watch?v=H0_yKBitO8M,7,"Build a tower, build a team | Tom Wujec",1968878,8600,219,22,4,2010,22/4/2010,Thu
https://www.youtube.com//watch?v=EHNP7KqLrW4,7,Frederick Balagadde: Bio-lab on a microchip,16900,263,34,21,4,2010,21/4/2010,Wed
https://www.youtube.com//watch?v=c0Z7KeNCi7g,18,"Homeopathy, quackery and fraud | James Randi",3864274,88000,12857,20,4,2010,20/4/2010,Tue
https://www.youtube.com//watch?v=IThAD5yKrgE,17,Edith Widder: Glowing life in an underwater world,82991,1000,78,19,4,2010,19/4/2010,Mon
https://www.youtube.com//watch?v=EGjxI_5MPUY,15,Thelma Golden: How art gives shape to cultural change,32452,206,100,16,4,2010,16/4/2010,Fri
https://www.youtube.com//watch?v=ww4kNxYE0c4,16,Mike deGruy: Hooked by an octopus,63437,947,80,15,4,2010,15/4/2010,Thu
https://www.youtube.com//watch?v=xP4w2DMscGw,9,Catherine Mohr builds green,34133,445,67,14,4,2010,14/4/2010,Wed
https://www.youtube.com//watch?v=7OMLSs8t1ng,19,The danger of science denial | Michael Specter,438745,7700,2206,12,4,2010,12/4/2010,Mon
https://www.youtube.com//watch?v=vXVCf5VTHrw,29,Natalie Merchant sings old poems to life,190777,1800,195,9,4,2010,9/4/2010,Fri
https://www.youtube.com//watch?v=vXDJ-nAykKE,10,Jonathan Drori: Every pollen grain has a story,34347,440,35,8,4,2010,8/4/2010,Thu
https://www.youtube.com//watch?v=cfR6tiSW-AM,19,Dennis Hong: My 7 species of robot,135430,1500,150,7,4,2010,7/4/2010,Wed
https://www.youtube.com//watch?v=rNgqQNovWTc,19,Dean Kamen: The emotion behind invention,63626,983,88,6,4,2010,6/4/2010,Tue
https://www.youtube.com//watch?v=LoXAAEy6YQU,22,"Elizabeth Pisani: Sex, drugs and HIV -- let's get rational",154087,1500,256,5,4,2010,5/4/2010,Mon
https://www.youtube.com//watch?v=V74AxCqOTvg,6,How to start a movement | Derek Sivers,1533860,12000,419,2,4,2010,2/4/2010,Fri
https://www.youtube.com//watch?v=tWmJcR-x_hc,16,Milton Glaser: How great design makes ideas new,69936,804,37,2,4,2010,2/4/2010,Fri
https://www.youtube.com//watch?v=GFivy8eFFBo,20,Mathieu Lehanneur demos science-inspired design,29029,329,42,1,4,2010,1/4/2010,Thu
https://www.youtube.com//watch?v=jZxLsDkvkVQ,22,Shekhar Kapur: We are the stories we tell ourselves,142491,939,57,1,4,2010,1/4/2010,Thu
https://www.youtube.com//watch?v=XkiXXP_hycA,16,Peter Eigen: How to expose the corrupt,65821,1200,163,1,4,2010,1/4/2010,Thu
https://www.youtube.com//watch?v=B0cphH1jkQI,5,"Kirk Citron: And now, the real news",43665,449,96,31,3,2010,31/3/2010,Wed
https://www.youtube.com//watch?v=n8eyF4UWG38,17,Shukla Bose: Teaching one child at a time,57218,548,57,30,3,2010,30/3/2010,Tue
https://www.youtube.com//watch?v=C_SBGTJgBGo,10,"Robert Gupta: Music is medicine, music is sanity",87282,931,130,26,3,2010,26/3/2010,Fri
https://www.youtube.com//watch?v=MLU7qcMYKO8,17,Joel Levine: Why we need to go back to Mars,70950,921,277,25,3,2010,25/3/2010,Thu
https://www.youtube.com//watch?v=yyemG7V5ynQ,5,Alan Siegel: Let's simplify legal jargon!,52963,789,87,24,3,2010,24/3/2010,Wed
https://www.youtube.com//watch?v=zDcaoTVy4fA,6,Juliana Machado Ferreira: The fight to end rare-animal trafficking in Brazil,22961,205,59,23,3,2010,23/3/2010,Tue
https://www.youtube.com//watch?v=Hj9oB4zpHww,23,Science can answer moral questions | Sam Harris,2586416,55000,11129,22,3,2010,22/3/2010,Mon
https://www.youtube.com//watch?v=bSidnKdH5_4,21,Ken Kamler: Medical miracle on Everest,100003,706,120,18,3,2010,18/3/2010,Thu
https://www.youtube.com//watch?v=dE1DuBesGYM,20,Gaming can make a better world | Jane McGonigal,1288630,22000,3210,17,3,2010,17/3/2010,Wed
https://www.youtube.com//watch?v=F3OhcpK-UBc,17,Eric Dishman: Take health care off the mainframe,35470,354,128,16,3,2010,16/3/2010,Tue
https://www.youtube.com//watch?v=uVAaZVz9pDs,19,Mark Roth: Suspended animation is within our grasp,92156,1400,246,15,3,2010,15/3/2010,Mon
https://www.youtube.com//watch?v=Cb_6PPBJJB8,9,Eric Mead: The magic of the placebo,241059,1700,273,12,3,2010,12/3/2010,Fri
https://www.youtube.com//watch?v=4EUAMe2ixCI,19,Dan Barber: How I fell in love with a fish,306990,4200,297,10,3,2010,10/3/2010,Wed
https://www.youtube.com//watch?v=qlty0OPcU6k,5,Gary Lauder's new traffic sign: Take Turns,49806,624,130,9,3,2010,9/3/2010,Tue
https://www.youtube.com//watch?v=3YcZ3Zqk0a8,6,Tim Berners-Lee: The year open data went worldwide,58864,616,58,8,3,2010,8/3/2010,Mon
https://www.youtube.com//watch?v=LIckScLypGA,17,"In the Internet age, dance evolves ... | The LXD",1301187,9800,1242,5,3,2010,5/3/2010,Fri
https://www.youtube.com//watch?v=PVfd6fg7QsM,17,Before Avatar ... a curious boy | James Cameron,396002,6200,390,4,3,2010,4/3/2010,Thu
https://www.youtube.com//watch?v=LT_x9s67yWA,7,Gary Flake: is Pivot a turning point for web exploration?,59350,545,92,3,3,2010,3/3/2010,Wed
https://www.youtube.com//watch?v=LbIXYEW9CSQ,17,"Harsha Bhogle: The rise of cricket, the rise of India",439938,6500,364,2,3,2010,2/3/2010,Tue
https://www.youtube.com//watch?v=XgRlrBl-7Yg,20,The riddle of experience vs. memory | Daniel Kahneman,1153372,14000,528,1,3,2010,1/3/2010,Mon
https://www.youtube.com//watch?v=I_4IK8CiLg8,18,My 5 lives as an artist | Raghava KK,115587,1400,83,27,2,2010,27/2/2010,Sat
https://www.youtube.com//watch?v=JvZZU_WapH8,4,TEDActive: What the world needs now,66703,380,120,26,2,2010,26/2/2010,Fri
https://www.youtube.com//watch?v=fn_9f5x0f1Q,20,The world needs all kinds of minds | Temple Grandin,1021183,13000,665,24,2,2010,24/2/2010,Wed
https://www.youtube.com//watch?v=pTZM9X3JfTk,17,Eric Topol: The wireless future of medicine,47586,383,58,23,2,2010,23/2/2010,Tue
https://www.youtube.com//watch?v=IWdzrZdRa38,19,Philip Howard: Four ways to fix a broken legal system,61783,1000,167,22,2,2010,22/2/2010,Mon
https://www.youtube.com//watch?v=GS1xL1qcBa4,17,Kevin Kelly tells technology's epic story,84897,1000,131,22,2,2010,22/2/2010,Mon
https://www.youtube.com//watch?v=JaF-fq2Zn7I,29,Innovating to zero! | Bill Gates,4143649,33000,20398,21,2,2010,21/2/2010,Sun
https://www.youtube.com//watch?v=dTwXeZ4GkzI,22,The opportunity of adversity | Aimee Mullins,590139,4100,389,19,2,2010,19/2/2010,Fri
https://www.youtube.com//watch?v=3ELnyoso6vI,14,David Cameron: The next age of government,120361,1100,300,19,2,2010,19/2/2010,Fri
https://www.youtube.com//watch?v=NCPzji_-2Oo,10,Blaise Aguera y Arcas demos augmented-reality maps,43353,557,118,18,2,2010,18/2/2010,Thu
https://www.youtube.com//watch?v=go_QOzc79Uc,22,Teach every child about food | Jamie Oliver,2132988,28000,1831,12,2,2010,12/2/2010,Fri
https://www.youtube.com//watch?v=OPA-rQyKeLY,13,Tom Shannon: The painter and the pendulum,75304,470,64,5,2,2010,5/2/2010,Fri
https://www.youtube.com//watch?v=IRxgDMSp9Gs,24,David Agus: A new strategy in the war against cancer,74844,607,103,5,2,2010,5/2/2010,Fri
https://www.youtube.com//watch?v=-ew0bn8mGAA,17,George Whitesides: A lab the size of a postage stamp,32305,428,59,3,2,2010,3/2/2010,Wed
https://www.youtube.com//watch?v=WQ2PFoHptK8,17,Jamie Heywood: The big idea my brother inspired,44552,449,56,3,2,2010,3/2/2010,Wed
https://www.youtube.com//watch?v=XBJQENjZJaA,20,Sendhil Mullainathan: Solving social problems with a nudge,63734,533,44,2,2,2010,2/2/2010,Tue
https://www.youtube.com//watch?v=1K5SycZjGhI,3,"Weird, or just different? | Derek Sivers",539795,4300,179,29,1,2010,29/1/2010,Fri
https://www.youtube.com//watch?v=IwidCkCmWg4,7,Jane Chen: A warm embrace that saves lives,108220,880,86,28,1,2010,28/1/2010,Thu
https://www.youtube.com//watch?v=YhG1Bgbsj2w,20,Eve Ensler: Embrace your inner girl,204267,2600,551,27,1,2010,27/1/2010,Wed
https://www.youtube.com//watch?v=LHHlPnfOtRo,19,Joshua Prince-Ramus: Building a theater that remakes itself,46684,357,28,26,1,2010,26/1/2010,Tue
https://www.youtube.com//watch?v=62cNtvx6P8E,9,Bill Davenhall: Your health depends on where you live,76583,543,115,25,1,2010,25/1/2010,Mon
https://www.youtube.com//watch?v=7SfRgg9botI,18,Anthony Atala: Growing new organs,325323,2600,309,21,1,2010,21/1/2010,Thu
https://www.youtube.com//watch?v=S4rBC2lRmY0,9,Ravin Agrawal: 10 young Indian artists to watch,34868,2700,35,21,1,2010,21/1/2010,Thu
https://www.youtube.com//watch?v=XFnGhrC_3Gs,20,How I held my breath for 17 minutes | David Blaine,21997583,333000,25170,19,1,2010,19/1/2010,Tue
https://www.youtube.com//watch?v=UcnYqyQyHd8,18,Charles Fleischer insists: All things are Moleeds,64739,836,98,15,1,2010,15/1/2010,Fri
https://www.youtube.com//watch?v=p_p-Ex5KR4g,5,"Lalitesh Katragadda: Making maps to fight disaster, build economies",35463,198,17,14,1,2010,14/1/2010,Thu
https://www.youtube.com//watch?v=7Y2sj_G4Njg,12,Kiran Bir Sethi teaches kids to take charge,76173,561,45,12,1,2010,12/1/2010,Tue
https://www.youtube.com//watch?v=pZni9Kx9Jfw,6,"Kartick Satyanarayan: How we rescued the ""dancing"" bears",46701,519,91,11,1,2010,11/1/2010,Mon
https://www.youtube.com//watch?v=o8sv3pbCJTs,27,Herbie Hancock's all-star set,191448,1200,146,9,1,2010,9/1/2010,Sat
https://www.youtube.com//watch?v=vW99KFD-Bk8,20,Romulus Whitaker: The real danger lurking in the water,58137,715,119,7,1,2010,7/1/2010,Thu
https://www.youtube.com//watch?v=I-jk9ni4XWk,22,Dan Buettner: How to live to be 100+,640587,4600,429,6,1,2010,6/1/2010,Wed
https://www.youtube.com//watch?v=jguSkEMwrcc,16,Nick Veasey: Exposing the invisible,55939,532,99,5,1,2010,5/1/2010,Tue
https://www.youtube.com//watch?v=t0pwKzTRG5E,10,The neurons that shaped civilization | VS Ramachandran,289267,3300,276,4,1,2010,4/1/2010,Mon
https://www.youtube.com//watch?v=lxYFURQ7Ehw,20,Bertrand Piccard's solar-powered adventure,49486,497,123,1,1,2010,1/1/2010,Fri
